ICN,WeaponsList
201007889,Firebomb/Incendiary
201007889, Unknown
201007963,Grenade
201007891,IED
201007891, Vehicle bomb
201007942,Mortar/Artillery
201007941,Mortar/Artillery
201007976,Mortar/Artillery
201008705,Mortar/Artillery
201008716,Unknown
201008858,Explosive
201008618,Explosive
201007899,Explosive
201007899, IED
201007900,Explosive
201007900, IED
201007902,Explosive
201007902, IED
201008771,Explosive
201008771, IED
201008566,Explosive
201008566, IED
201008495,Explosive
201008495, IED
201008594,Explosive
201008594, IED
201008561,Explosive
201008561, IED
201008496,Explosive
201008496, IED
201008605,Explosive
201008605, IED
201008542,Explosive
201008542, IED
201008595,Explosive
201008595, IED
201008502,Explosive
201008502, IED
201008490,Explosive
201008490, IED
201008497,Explosive
201008497, IED
201008119,Firearm
201008978,Firearm
201008201,Firearm
201008879,Firearm
201008555,Firearm
201008489,Firearm
201008593,Firearm
201007994,Firearm
201008356,Firearm
201007783,Firearm
201008865,Firearm
201008865, Mortar/Artillery
201008865, Primitive
201008759,Firearm
201008759, Primitive
201007782,Grenade
201007781,Grenade
201007780,Grenade
201007780, Landmine
201008105,IED
201008105, Vehicle bomb
201008892,Primitive
201008179,Unknown
201008552,Explosive
201008552, IED
201008546,Explosive
201008546, IED
201008301,Explosive
201008301, IED
201008393,Firearm
201008578,Firearm
201008392,Firearm
201008319,Firearm
201009530,Firearm
201007789,Firearm
201007790,Firearm
201008349,Firearm
201008349, Firebomb/Incendiary
201007875,Grenade
201007784,Grenade
201007785,IED
201007785, RPG
201007785, Vehicle bomb
201008545,IED
201008545, Vehicle bomb
201008551,Mortar/Artillery
201008592,Unknown
201008277,Explosive
201008549,Explosive
201008549, Firearm
201008549, IED
201008431,Explosive
201008431, IED
201008636,Explosive
201008636, IED
201008477,Explosive
201008477, IED
201008616,Explosive
201008616, IED
201008632,Explosive
201008632, IED
201008638,Explosive
201008638, IED
201008633,Explosive
201008633, IED
201008304,Explosive
201008304, IED
201008487,Firearm
201008657,Firearm
201008661,Firearm
201008664,Firearm
201008662,Firearm
201008398,Firearm
201008190,Firearm
201008727,Firearm
201008963,Firearm
201008206,Firearm
201008205,Firearm
201008388,Firearm
201008308,Firearm
201007788,Firearm
201008609,Firearm
201008134,Firearm
201008134, Firebomb/Incendiary
201008658,Firearm
201008658, IED
201008570,Firearm
201008570, IED
201008570, Vehicle bomb
201008142,Firebomb/Incendiary
201008142, Primitive
201008012,Grenade
201007797,Grenade
201008643,IED
201008643, Vehicle bomb
201008579,Missile/Rocket
201008620,Missile/Rocket
201008619,Missile/Rocket
201008635,Mortar/Artillery
201008834,Primitive
201008637,RPG
201008802,Unknown
201008482,Unknown
201008541,Explosive
201008541, IED
201008589,Explosive
201008589, IED
201008540,Explosive
201008540, IED
201008401,Explosive
201008401, IED
201008433,Explosive
201008433, IED
201008678,Explosive
201008678, IED
201008645,Explosive
201008645, IED
201008648,Explosive
201008648, IED
201008676,Explosive
201008676, IED
201008338,Explosive
201008338, IED
201008354,Explosive
201008354, IED
201008481,Firearm
201008483,Firearm
201008322,Firearm
201008884,Firearm
201008020,Firearm
201008025,Firearm
201008005,Firearm
201007801,Firearm
201008337,Firearm
201008337, Primitive
201008232,Firebomb/Incendiary
201009148,Firebomb/Incendiary
201008991,Grenade
201008668,IED
201008668, Vehicle bomb
201008479,Unknown
201008929,Explosive
201008164,Explosive
201010055,Explosive
201008537,Explosive
201008537, IED
201008695,Explosive
201008695, IED
201008704,Explosive
201008704, IED
201008334,Explosive
201008334, IED
201007874,Explosive
201007874, IED
201008472,Firearm
201008475,Firearm
201008965,Firearm
201009988,Firearm
201008692,Firearm
201008691,Firearm
201008693,Firearm
201008688,Firearm
201007964,Firearm
201008314,Firearm
201008316,Firearm
201008317,Firearm
201008311,Firearm
201008473,Firebomb/Incendiary
201008111,Firebomb/Incendiary
201008717,Firebomb/Incendiary
201008717, Unknown
201008371,Grenade
201008286,IED
201008286, Landmine
201008333,IED
201008333, Vehicle bomb
201008410,Toxic
201008471,Unknown
201008536,Unknown
201008577,Unknown
201008150,Unknown
201008268,Explosive
201008312,Explosive
201008355,Explosive
201008355, IED
201008696,Explosive
201008696, IED
201008628,Explosive
201008628, IED
201008622,Explosive
201008622, IED
201008665,Explosive
201008665, IED
201008698,Explosive
201008698, IED
201008386,Explosive
201008386, IED
201008406,Firearm
201008404,Firearm
201008415,Firearm
201008403,Firearm
201008343,Firearm
201008785,Firearm
201008878,Firearm
201007972,Firearm
201008335,Firearm
201008341,Firearm
201008591,Firebomb/Incendiary
201008591, Primitive
201007880,Grenade
201007881,Grenade
201008837,Mortar/Artillery
201008412,Toxic
201008714,Unknown
201008469,Explosive
201008469, IED
201008470,Explosive
201008470, IED
201008149,Explosive
201008149, IED
201008391,Explosive
201008391, IED
201008389,Explosive
201008389, IED
201008559,Explosive
201008559, IED
201008584,Explosive
201008584, IED
201008586,Explosive
201008586, IED
201008396,Explosive
201008396, IED
201008293,Explosive
201008293, IED
201008346,Explosive
201008346, IED
201008346, Vehicle bomb
201008423,Firearm
201008397,Firearm
201009185,Firearm
201008122,Firearm
201008510,Firearm
201007873,Firearm
201008313,Firearm
201008313, Grenade
201008451,Firearm
201008451, Primitive
201008836,Firebomb/Incendiary
201008583,Firebomb/Incendiary
201008583, Unknown
201007981,IED
201007981, Vehicle bomb
201008428,Missile/Rocket
201008685,Primitive
201008580,Unknown
201008533,Unknown
201008581,Unknown
201008535,Unknown
201009718,Unknown
201008091,Explosive
201008091, Firearm
201008091, IED
201008106,Explosive
201008106, IED
201008109,Explosive
201008109, IED
201008667,Explosive
201008667, IED
201008773,Explosive
201008773, IED
201008407,Explosive
201008407, IED
201008439,Explosive
201008439, IED
201008413,Explosive
201008413, IED
201007841,Explosive
201007841, IED
201008107,Firearm
201008245,Firearm
201008553,Firearm
201008405,Firearm
201008399,Firearm
201008340,Firearm
201008037,Firearm
201008191,Firearm
201008144,Firearm
201008318,Firearm
201007870,Firearm
201008409,Firearm
201008409, Grenade
201008859,Firearm
201008859, Mortar/Artillery
201007834,Grenade
201008790,IED
201008790, Landmine
201008856,IED
201008856, Landmine
201008828,IED
201008828, Vehicle bomb
201008084,Missile/Rocket
201008211,Missile/Rocket
201008207,Unknown
201008104,Explosive
201008104, IED
201008101,Explosive
201008101, IED
201008103,Explosive
201008103, IED
201008752,Explosive
201008752, IED
201008763,Explosive
201008763, IED
201008422,Explosive
201008422, IED
201008418,Explosive
201008418, IED
201008283,Explosive
201008283, IED
201008180,Firearm
201008102,Firearm
201008092,Firearm
201008796,Firearm
201008192,Firearm
201008902,Firearm
201008862,Firearm
201007868,Firearm
201007869,Firearm
201008146,Firebomb/Incendiary
201008146, Unknown
201007957,Grenade
201008420,IED
201008420, Vehicle bomb
201008096,IED
201008096, Vehicle bomb
201008339,Missile/Rocket
201008903,Primitive
201008157,Unknown
201008162,Unknown
201008882,Unknown
201008132,Unknown
201008133,Unknown
201009725,Unknown
201008900,Unknown
201008934,Explosive
201008548,Explosive
201008177,Explosive
201008177, IED
201008826,Explosive
201008826, IED
201008492,Explosive
201008492, IED
201008484,Explosive
201008484, IED
201008563,Explosive
201008563, IED
201008426,Explosive
201008426, IED
201008430,Explosive
201008430, IED
201008216,Explosive
201008216, IED
201008218,Explosive
201008218, IED
201008215,Explosive
201008215, IED
201008217,Explosive
201008217, IED
201008116,Firearm
201008819,Firearm
201008417,Firearm
201007867,Firearm
201009054,Firearm
201009054, IED
201009054, Mortar/Artillery
201009205,Firebomb/Incendiary
201008509,Firebomb/Incendiary
201009995,Grenade
201008511,IED
201008511, Vehicle bomb
201008194,Missile/Rocket
201008480,Mortar/Artillery
201008195,Other
201009086,Unknown
201008113,Explosive
201008113, IED
201008115,Explosive
201008115, IED
201008114,Explosive
201008114, IED
201008117,Explosive
201008117, IED
201008118,Explosive
201008118, IED
201008442,Explosive
201008442, IED
201008953,Explosive
201008953, IED
201008435,Explosive
201008435, IED
201008494,Explosive
201008494, IED
201008957,Explosive
201008957, IED
201008226,Explosive
201008226, IED
201008223,Explosive
201008223, IED
201008225,Explosive
201008225, IED
201008204,Explosive
201008204, IED
201007960,Explosive
201007960, IED
201008769,Firearm
201008750,Firearm
201008756,Firearm
201008822,Firearm
201008954,Firearm
201008562,Firearm
201008095,Firearm
201008794,Firearm
201009846,Firearm
201009846, Grenade
201008942,Firearm
201008942, Other
201011856,Firebomb/Incendiary
201009207,Firebomb/Incendiary
201009207, Unknown
201008120,Grenade
201008100,Grenade
201008437,Mortar/Artillery
201008966,Unknown
201009087,Unknown
201009422,Explosive
201008757,Explosive
201008720,Explosive
201008720, Firearm
201008720, IED
201008797,Explosive
201008797, IED
201008877,Explosive
201008877, IED
201008898,Explosive
201008898, IED
201008955,Explosive
201008955, IED
201008956,Explosive
201008956, IED
201008660,Explosive
201008660, IED
201008659,Explosive
201008659, IED
201008652,Explosive
201008652, IED
201008755,Explosive
201008755, IED
201008990,Explosive
201008990, IED
201008857,Firearm
201008855,Firearm
201009462,Firearm
201008952,Firearm
201012809,Firearm
201008721,Firearm
201008722,Firearm
201008049,Firearm
201008049, Grenade
201008904,Grenade
201008653,IED
201008653, Vehicle bomb
201009158,Missile/Rocket
201008901,Mortar/Artillery
201016102,Primitive
201009270,Unknown
201008876,Unknown
201009726,Unknown
201008478,Explosive
201008731,Explosive
201008731, IED
201008815,Explosive
201008815, IED
201009002,Explosive
201009002, IED
201008928,Explosive
201008928, IED
201009001,Explosive
201009001, IED
201009000,Explosive
201009000, IED
201008669,Explosive
201008669, IED
201008926,Explosive
201008926, IED
201008926, Vehicle bomb
201008798,Firearm
201009358,Firearm
201009247,Firearm
201009365,Firearm
201008930,Firearm
201008927,Firearm
201008672,Firearm
201008749,Firearm
201007961,Firearm
201009245,Firebomb/Incendiary
201009848,Firebomb/Incendiary
201008666,Firebomb/Incendiary
201008666, Grenade
201009626,Grenade
201009010,Grenade
201008935,IED
201008935, Vehicle bomb
201009265,Missile/Rocket
201008854,Unknown
201008800,Unknown
201009044,Unknown
201009856,Explosive
201009856, IED
201008949,Explosive
201008949, IED
201008979,Explosive
201008979, IED
201008948,Explosive
201008948, IED
201008937,Explosive
201008937, IED
201008945,Explosive
201008945, IED
201008931,Explosive
201008931, IED
201008838,Firearm
201008850,Firearm
201008848,Firearm
201008950,Firearm
201008940,Firearm
201012269,Firearm
201008325,Firearm
201008330,Firearm
201008464,Firearm
201008677,Firearm
201009768,Firearm
201008369,Firearm
201008370,Firearm
201008760,Firearm
201008760, Grenade
201009008,Firearm
201009008, Mortar/Artillery
201009249,Grenade
201008947,Grenade
201008946,Grenade
201008098,Grenade
201008368,Grenade
201008728,IED
201008728, Vehicle bomb
201008938,IED
201008938, Vehicle bomb
201008804,Primitive
201008870,RPG
201008871,RPG
201009244,Unknown
201009262,Unknown
201008872,Unknown
201009263,Unknown
201009212,Unknown
201009322,Unknown
201008680,Unknown
201009603,Unknown
201009604,Unknown
201009118,Explosive
201009003,Explosive
201008868,Explosive
201008868, IED
201008845,Explosive
201008845, IED
201008860,Explosive
201008860, IED
201008807,Explosive
201008807, IED
201008867,Explosive
201008867, IED
201009432,Explosive
201009432, IED
201009041,Explosive
201009041, IED
201009042,Explosive
201009042, IED
201008366,Explosive
201008366, IED
201008812,Firearm
201008839,Firearm
201008808,Firearm
201009072,Firearm
201009484,Firearm
201009046,Firearm
201008683,Firearm
201009009,Firearm
201009050,Firearm
201009005,Firearm
201008554,Firearm
201008379,Firearm
201009476,Firearm
201009476, Unknown
201008847,Firebomb/Incendiary
201008476,Firebomb/Incendiary
201008474,Firebomb/Incendiary
201009038,IED
201009038, Vehicle bomb
201009252,Primitive
201009083,Primitive
201008806,Toxic
201009276,Unknown
201009267,Unknown
201009157,Unknown
201009617,Unknown
201009393,Unknown
201008777,Explosive
201008777, Firearm
201008777, IED
201008777, Vehicle bomb
201009259,Explosive
201009259, IED
201009048,Explosive
201009048, IED
201009084,Explosive
201009084, IED
201009085,Explosive
201009085, IED
201009069,Explosive
201009069, IED
201008780,Explosive
201008780, IED
201008739,Explosive
201008739, IED
201008373,Explosive
201008373, IED
201008374,Explosive
201008374, IED
201008817,Firearm
201009223,Firearm
201009721,Firearm
201008999,Firearm
201009065,Firearm
201009152,Firearm
201009063,Firearm
201008362,Firearm
201008148,Firearm
201008687,Firearm
201009078,Firearm
201009256,Firearm
201009256, Mortar/Artillery
201009197,Firebomb/Incendiary
201009154,Grenade
201009155,RPG
201009261,Unknown
201009724,Unknown
201009730,Unknown
201009025,Explosive
201009089,Explosive
201009089, Firearm
201009089, IED
201008517,Explosive
201008517, IED
201008758,Explosive
201008758, IED
201008515,Explosive
201008515, IED
201008512,Explosive
201008512, IED
201009581,Explosive
201009581, IED
201009339,Explosive
201009339, IED
201009153,Explosive
201009153, IED
201009341,Explosive
201009341, IED
201009141,Explosive
201009141, IED
201008347,Explosive
201008347, IED
201009613,Firearm
201008514,Firearm
201008748,Firearm
201009139,Firearm
201008799,Firearm
201008774,Firearm
201009772,Firearm
201008427,Firearm
201009213,Firearm
201009213, Firebomb/Incendiary
201009020,Firebomb/Incendiary
201009119,Grenade
201008775,Grenade
201008365,Grenade
201009329,Primitive
201009392,Primitive
201008520,Unknown
201008516,Unknown
201008751,Unknown
201009611,Unknown
201009727,Unknown
201009161,Explosive
201009161, IED
201009159,Explosive
201009159, IED
201008522,Explosive
201008522, IED
201008521,Explosive
201008521, IED
201009699,Explosive
201009699, IED
201009610,Explosive
201009610, IED
201009399,Explosive
201009399, IED
201009379,Explosive
201009379, IED
201009375,Explosive
201009375, IED
201008809,Explosive
201008809, IED
201008874,Explosive
201008874, IED
201008766,Explosive
201008766, IED
201009165,Firearm
201009170,Firearm
201009166,Firearm
201009183,Firearm
201008523,Firearm
201008524,Firearm
201009631,Firearm
201009519,Firearm
201009381,Firearm
201009496,Firearm
201009406,Firearm
201008348,Firearm
201008299,Firearm
201008351,Firearm
201008547,Firearm
201008776,Firearm
201008873,Firearm
201008888,Firearm
201008377,Firearm
201009691,Firearm
201009691, Firebomb/Incendiary
201009178,Firearm
201009178, Mortar/Artillery
201009303,Firearm
201009303, Mortar/Artillery
201008385,Firearm
201008385, Other
201009493,Firearm
201009493, Primitive
201009425,Firebomb/Incendiary
201009437,Firebomb/Incendiary
201009174,Firebomb/Incendiary
201009174, Primitive
201008703,IED
201008703, Landmine
201009371,IED
201009371, Vehicle bomb
201009163,Missile/Rocket
201008519,Missile/Rocket
201009695,Unknown
201009693,Unknown
201009689,Unknown
201009182,Unknown
201009697,Unknown
201009164,Unknown
201009186,Unknown
201009030,Unknown
201009346,Unknown
201009395,Unknown
201008525,Explosive
201008525, IED
201008718,Explosive
201008718, IED
201008532,Explosive
201008532, IED
201009492,Explosive
201009492, IED
201009427,Explosive
201009427, IED
201009413,Explosive
201009413, IED
201009495,Explosive
201009495, IED
201008297,Explosive
201008297, IED
201008821,Explosive
201008821, IED
201008784,Explosive
201008784, IED
201008880,Explosive
201008880, IED
201008768,Explosive
201008768, IED
201008764,Explosive
201008764, IED
201008372,Explosive
201008372, IED
201008526,Firearm
201009134,Firearm
201009294,Firearm
201009424,Firearm
201008353,Firearm
201008816,Firearm
201009745,Firearm
201009418,Grenade
201008610,Grenade
201008384,Grenade
201009585,Missile/Rocket
201008818,Missile/Rocket
201008783,Missile/Rocket
201008767,Primitive
201008539,Primitive
201009272,Unknown
201009408,Unknown
201009430,Explosive
201009430, IED
